Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-05 00:00:00+07:00,6032.990746682788,6169.881946769594,6003.656918092758,6160.10400390625,93768000,0.0,0.0
2021-08-06 00:00:00+07:00,6218.771750710227,6218.771750710227,5998.7680331143465,6023.212890625,67285000,0.0,0.0
2021-08-09 00:00:00+07:00,5998.768077038181,6062.324707031251,5969.43424781061,6062.32470703125,52858500,0.0,0.0
2021-08-10 00:00:00+07:00,6111.214289589534,6160.104003906251,5979.2120609344,6160.10400390625,60446000,0.0,0.0
2021-08-12 00:00:00+07:00,5984.101032366072,6179.659889632937,5984.101032366072,6160.10400390625,118325500,0.0,0.0
2021-08-13 00:00:00+07:00,6208.993477903178,6292.105989024717,6184.548621690961,6267.6611328125,86929000,0.0,0.0
2021-08-16 00:00:00+07:00,6277.43896484375,6277.43896484375,6164.992628246082,6277.43896484375,69282000,0.0,0.0
2021-08-18 00:00:00+07:00,6375.218838778409,6609.889470880681,6316.55118075284,6453.4423828125,186354500,0.0,0.0
2021-08-19 00:00:00+07:00,6453.442382812499,6453.442382812499,6384.99678178267,6453.4423828125,100926000,0.0,0.0
2021-08-20 00:00:00+07:00,6453.442382812499,6453.442382812499,6365.440895774147,6453.4423828125,120163500,0.0,0.0
2021-08-23 00:00:00+07:00,6370.3294942621405,6443.664062500001,6370.3294942621405,6443.6640625,68253000,0.0,0.0
2021-08-24 00:00:00+07:00,6424.108553799715,6453.442382812499,6355.662952769886,6453.4423828125,59561500,0.0,0.0
2021-08-25 00:00:00+07:00,6453.442382812499,6458.3313543146305,6438.7754683061075,6453.4423828125,80751500,0.0,0.0
2021-08-26 00:00:00+07:00,6414.330566406249,6433.886452279439,6326.329079976896,6414.33056640625,74337000,0.0,0.0
2021-08-27 00:00:00+07:00,6345.885031892041,6384.996804045459,6345.885031892041,6365.44091796875,71572500,0.0,0.0
2021-08-30 00:00:00+07:00,6384.996439600391,6433.886152001619,6375.218497120145,6419.21923828125,74564500,0.0,0.0
2021-08-31 00:00:00+07:00,6375.218419012404,6424.108130814647,6370.32944783218,6404.55224609375,115373500,0.0,0.0
2021-09-01 00:00:00+07:00,6404.552324560882,6453.44203696211,6389.885410840514,6419.21923828125,67362500,0.0,0.0
2021-09-02 00:00:00+07:00,6380.107987430118,6428.997703808892,6311.662384499832,6394.77490234375,53257000,0.0,0.0
2021-09-03 00:00:00+07:00,6414.330610795454,6453.442382812499,6370.329867276278,6453.4423828125,35764500,0.0,0.0
2021-09-06 00:00:00+07:00,6453.442416230989,6458.331387758437,6404.552700956512,6428.99755859375,36780000,0.0,0.0
2021-09-07 00:00:00+07:00,6448.552765217727,6458.330707242318,6424.10791015625,6424.10791015625,53902000,0.0,0.0
2021-09-08 00:00:00+07:00,6404.552487201573,6448.553229480057,6277.439231730396,6296.9951171875,77888000,0.0,0.0
2021-09-09 00:00:00+07:00,6267.6608377627945,6424.10791015625,6267.6608377627945,6424.10791015625,110074000,0.0,0.0
2021-09-10 00:00:00+07:00,6350.773406420749,6419.219001255153,6350.773406420749,6375.21826171875,41483500,0.0,0.0
2021-09-13 00:00:00+07:00,6414.330377574372,6414.330377574372,6380.107578303776,6409.44140625,29929000,0.0,0.0
2021-09-14 00:00:00+07:00,6443.663825260217,6448.552796296075,6350.773375578924,6399.6630859375,51990500,0.0,0.0
2021-09-15 00:00:00+07:00,6399.663640375408,6404.552611834824,6340.995982862418,6350.77392578125,44514000,0.0,0.0
2021-09-16 00:00:00+07:00,6433.886137319712,6433.886137319712,6336.106712740385,6355.66259765625,58672500,0.0,0.0
2021-09-17 00:00:00+07:00,6345.8844353611485,6389.88517489755,6336.106493241948,6375.21826171875,117540000,0.0,0.0
2021-09-20 00:00:00+07:00,6424.1089634645505,6443.66485072015,6365.4413016977505,6438.77587890625,73157500,0.0,0.0
2021-09-21 00:00:00+07:00,6365.4406508811635,6389.8855074513685,6326.328880368837,6345.884765625,57115500,0.0,0.0
2021-09-22 00:00:00+07:00,6355.662721681922,6433.886262871854,6355.662721681922,6409.44140625,68722000,0.0,0.0
2021-09-23 00:00:00+07:00,6409.4413739700085,6443.664173068246,6399.663431370512,6433.88623046875,60998500,0.0,0.0
2021-09-24 00:00:00+07:00,6355.663358069951,6438.77587890625,6355.663358069951,6438.77587890625,60539500,0.0,0.0
2021-09-27 00:00:00+07:00,6438.775201768498,6448.553144367995,6409.4413739700085,6433.88623046875,55052500,0.0,0.0
2021-09-28 00:00:00+07:00,6394.774145957151,6414.330030195552,6355.662377480349,6375.21826171875,80186000,0.0,0.0
2021-09-29 00:00:00+07:00,6375.21857487177,6433.88623046875,6370.329603572022,6433.88623046875,74079000,0.0,0.0
2021-09-30 00:00:00+07:00,6453.442340959821,6844.56005859375,6448.5533694893975,6844.56005859375,156848000,0.0,0.0
2021-10-01 00:00:00+07:00,6746.780854174372,6746.780854174372,6560.999932102904,6609.8896484375,103954500,0.0,0.0
2021-10-04 00:00:00+07:00,6590.333498899964,6805.4482421875,6590.333498899964,6805.4482421875,74719000,0.0,0.0
2021-10-05 00:00:00+07:00,6756.558936144484,6790.78173828125,6707.669218806245,6790.78173828125,54986500,0.0,0.0
2021-10-06 00:00:00+07:00,6825.003655988859,7020.5625,6815.225713788301,7020.5625,174312000,0.0,0.0
2021-10-07 00:00:00+07:00,7015.6737496999385,7015.6737496999385,6922.783295871159,7001.0068359375,107263500,0.0,0.0
2021-10-08 00:00:00+07:00,7040.118634259259,7137.898059735082,7015.673777890303,7128.1201171875,94643500,0.0,0.0
2021-10-11 00:00:00+07:00,7079.230546821158,7128.120260542299,7069.45260407693,7093.8974609375,47201000,0.0,0.0
2021-10-12 00:00:00+07:00,7093.897473611467,7157.4541015625,7084.11953084977,7157.4541015625,91067000,0.0,0.0
2021-10-13 00:00:00+07:00,7235.677572155316,8066.80269868667,7235.677572155316,7357.90185546875,210893300,0.0,5.0
2021-10-14 00:00:00+07:00,7431.2366179435485,7724.5749054939515,7431.2366179435485,7577.90576171875,138811900,0.0,0.0
2021-10-15 00:00:00+07:00,7626.795113357843,7700.129681755515,7284.567127502042,7480.1259765625,142378200,0.0,0.0
2021-10-18 00:00:00+07:00,7480.126138782185,7504.570995444872,7309.012142143377,7357.90185546875,116644300,0.0,0.0
2021-10-19 00:00:00+07:00,7309.012174479166,7357.901888020833,7186.787890625,7333.45703125,134601200,0.0,0.0
2021-10-21 00:00:00+07:00,7333.45666833826,7382.346379460515,7186.787534971495,7235.67724609375,106120100,0.0,0.0
2021-10-22 00:00:00+07:00,7284.56728548069,7382.346712131438,7260.122428818003,7357.90185546875,96730700,0.0,0.0
2021-10-25 00:00:00+07:00,7235.677572155316,7357.901855468751,7235.677572155316,7357.90185546875,60329800,0.0,0.0
2021-10-26 00:00:00+07:00,7431.236425456811,7431.236425456811,7333.456998806064,7357.90185546875,70103000,0.0,0.0
2021-10-27 00:00:00+07:00,7406.791667759018,7406.791667759018,7260.122525823196,7284.5673828125,57067000,0.0,0.0
2021-10-28 00:00:00+07:00,7186.788052833686,7260.122624801377,7186.788052833686,7211.23291015625,75271900,0.0,0.0
2021-10-29 00:00:00+07:00,7284.5673501515475,7309.01220703125,7211.232779512437,7309.01220703125,60639200,0.0,0.0
2021-11-01 00:00:00+07:00,7382.346379460515,7382.346379460515,7235.67724609375,7235.67724609375,38593400,0.0,0.0
2021-11-02 00:00:00+07:00,7211.233010488014,7260.122725813356,7089.008722174657,7137.8984375,90535400,0.0,0.0
2021-11-03 00:00:00+07:00,7137.898371067176,7235.677800807823,7089.008656196854,7186.7880859375,61621500,0.0,0.0
2021-11-04 00:00:00+07:00,7260.122624801377,7309.0123394465045,7211.23291015625,7211.23291015625,61081400,0.0,0.0
2021-11-05 00:00:00+07:00,7309.012239801803,7309.012239801803,7211.2328118445885,7284.5673828125,43120400,0.0,0.0
2021-11-08 00:00:00+07:00,7333.456934560644,7431.236360354786,7284.567221663573,7406.79150390625,85441700,0.0,0.0
2021-11-09 00:00:00+07:00,7431.236232695441,7504.570800781251,7406.791376666837,7504.57080078125,101785800,0.0,0.0
2021-11-10 00:00:00+07:00,7504.570832695057,7504.570832695057,7406.791408164828,7480.1259765625,47503900,0.0,0.0
2021-11-11 00:00:00+07:00,7529.015656809855,7577.905368867061,7431.236232695441,7504.57080078125,55790000,0.0,0.0
2021-11-12 00:00:00+07:00,7577.905565432932,7577.905565432932,7357.901855468751,7357.90185546875,52590100,0.0,0.0
2021-11-15 00:00:00+07:00,7455.681315104166,7455.681315104166,7333.457031249999,7333.45703125,67344200,0.0,0.0
2021-11-16 00:00:00+07:00,7235.677636392141,7309.01220703125,7162.343065753032,7309.01220703125,98616900,0.0,0.0
2021-11-17 00:00:00+07:00,7358.0658261138615,7431.646484375,7284.485167852723,7431.646484375,61968100,25.0,0.0
2021-11-18 00:00:00+07:00,7284.484892974028,7358.065548458615,7259.9580078125,7259.9580078125,78839600,0.0,0.0
2021-11-19 00:00:00+07:00,7284.484863281249,7309.011748342802,7235.431093158143,7284.48486328125,68203700,0.0,0.0
2021-11-22 00:00:00+07:00,7284.485289506688,7382.59283549331,7259.958403010032,7333.5390625,66328300,0.0,0.0
2021-11-23 00:00:00+07:00,7259.958403010032,7358.065948996655,7259.958403010032,7333.5390625,43477500,0.0,0.0
2021-11-24 00:00:00+07:00,7431.6466084866215,7431.6466084866215,7284.485289506688,7333.5390625,35181400,0.0,0.0
2021-11-25 00:00:00+07:00,7309.011748342802,7382.592403527461,7284.484863281249,7284.48486328125,40216100,0.0,0.0
2021-11-26 00:00:00+07:00,7259.9581588273195,7309.011930170747,7112.796844797035,7137.32373046875,113288400,0.0,0.0
2021-11-29 00:00:00+07:00,7137.323582004857,7284.484892974028,7039.216041358742,7259.9580078125,87907900,0.0,0.0
2021-11-30 00:00:00+07:00,7186.377501812177,7284.485044499033,7137.323730468749,7137.32373046875,144923700,0.0,0.0
2021-12-01 00:00:00+07:00,7137.324186978275,7309.012397661601,7137.324186978275,7161.85107421875,76538100,0.0,0.0
2021-12-02 00:00:00+07:00,7235.431486002605,7358.065917968751,7161.850826822917,7358.06591796875,66831000,0.0,0.0
2021-12-03 00:00:00+07:00,7382.592962129237,7382.592962129237,7210.904753707627,7235.431640625,63283700,0.0,0.0
2021-12-06 00:00:00+07:00,7309.012333253615,7333.539220277956,7210.904785156251,7210.90478515625,56944100,0.0,0.0
2021-12-07 00:00:00+07:00,7309.012333253615,7333.539220277956,7210.904785156251,7210.90478515625,51258200,0.0,0.0
2021-12-08 00:00:00+07:00,7309.011748342802,7333.538633404355,7259.957978219696,7284.48486328125,74775000,0.0,0.0
2021-12-09 00:00:00+07:00,7259.9585592049325,7309.012333253615,7210.904785156251,7210.90478515625,54886400,0.0,0.0
2021-12-10 00:00:00+07:00,7186.377866790254,7235.431640625,7137.324092955509,7235.431640625,91092400,0.0,0.0
2021-12-13 00:00:00+07:00,7235.431735940176,7259.958623180651,7161.85107421875,7161.85107421875,59977100,0.0,0.0
2021-12-14 00:00:00+07:00,7161.85107421875,7235.431735940176,7137.324186978275,7161.85107421875,49763600,0.0,0.0
2021-12-15 00:00:00+07:00,7161.85107421875,7235.431735940176,7137.324186978275,7161.85107421875,52477600,0.0,0.0
2021-12-16 00:00:00+07:00,7235.431273155606,7259.9581588273195,7137.323730468749,7137.32373046875,95171400,0.0,0.0
2021-12-17 00:00:00+07:00,7186.377713216147,7358.065917968751,7161.850826822917,7358.06591796875,107096800,0.0,0.0
2021-12-20 00:00:00+07:00,7210.904753707627,7259.958527542373,7186.377866790254,7235.431640625,74753000,0.0,0.0
2021-12-21 00:00:00+07:00,7186.377866790254,7259.958527542373,7186.377866790254,7235.431640625,52386100,0.0,0.0
2021-12-22 00:00:00+07:00,7284.485478215657,7284.485478215657,7186.3779296875,7186.3779296875,33232000,0.0,0.0
2021-12-23 00:00:00+07:00,7186.377961459226,7210.904848699701,7161.85107421875,7161.85107421875,37136400,0.0,0.0
2021-12-24 00:00:00+07:00,7161.85107421875,7210.904848699701,7161.85107421875,7161.85107421875,30802100,0.0,0.0
2021-12-27 00:00:00+07:00,7161.851011107568,7210.904785156251,7161.851011107568,7210.90478515625,20722100,0.0,0.0
2021-12-28 00:00:00+07:00,7235.431672180592,7259.9585592049325,7186.37789813191,7210.90478515625,39343800,0.0,0.0
2021-12-29 00:00:00+07:00,7210.904848699701,7235.431735940176,7161.85107421875,7161.85107421875,42079500,0.0,0.0
2021-12-30 00:00:00+07:00,7210.904848699701,7210.904848699701,7161.85107421875,7161.85107421875,49954700,0.0,0.0
2022-01-03 00:00:00+07:00,7186.3779296875,7259.958591083618,7161.851042555461,7186.3779296875,54287400,0.0,0.0
2022-01-04 00:00:00+07:00,7186.377352327914,7309.0117781355575,7186.377352327914,7259.9580078125,70624000,0.0,0.0
2022-01-05 00:00:00+07:00,7309.012207031249,7382.592866833577,7235.431547228922,7309.01220703125,76164900,0.0,0.0
2022-01-06 00:00:00+07:00,7358.065948996655,7382.59283549331,7284.485289506688,7333.5390625,63657100,0.0,0.0
2022-01-07 00:00:00+07:00,7407.119507633783,7554.280822354983,7358.065736060049,7505.22705078125,143433300,0.0,0.0
2022-01-10 00:00:00+07:00,7431.646940532483,7505.2276033100325,7407.1200529399675,7456.173828125,45351900,0.0,0.0
2022-01-11 00:00:00+07:00,7505.226990538758,7554.28076171875,7480.700104948763,7554.28076171875,110334600,0.0,0.0
2022-01-12 00:00:00+07:00,7554.28076171875,7554.28076171875,7505.226990538758,7554.28076171875,62606000,0.0,0.0
2022-01-13 00:00:00+07:00,7554.28076171875,7603.3345328987425,7505.226990538758,7554.28076171875,50025200,0.0,0.0
2022-01-14 00:00:00+07:00,7554.281063395701,7701.4423828125,7505.227290256767,7701.4423828125,65898700,0.0,0.0
2022-01-17 00:00:00+07:00,7750.4962827620975,7750.4962827620975,7554.281186995969,7603.3349609375,63902600,0.0,0.0
2022-01-18 00:00:00+07:00,7627.861449002443,7627.861449002443,7407.119477809446,7529.75390625,71476300,0.0,0.0
2022-01-19 00:00:00+07:00,7505.227020561889,7578.807677626221,7431.646363497557,7529.75390625,60389700,0.0,0.0
2022-01-20 00:00:00+07:00,7578.808042667303,7627.861816406251,7480.70049518941,7627.86181640625,59925500,0.0,0.0
2022-01-21 00:00:00+07:00,7627.861601439662,7799.5498046875,7554.280942904875,7799.5498046875,63370500,0.0,0.0
2022-01-24 00:00:00+07:00,7676.91555864383,7701.44244541266,7627.86178510617,7652.388671875,40278300,0.0,0.0
2022-01-25 00:00:00+07:00,7529.754268928356,7627.861816406251,7480.70049518941,7627.86181640625,106796900,0.0,0.0
2022-01-26 00:00:00+07:00,7554.28076171875,7603.3345328987425,7505.226990538758,7554.28076171875,53350200,0.0,0.0
2022-01-27 00:00:00+07:00,7480.7004644931885,7652.388671875,7480.7004644931885,7652.388671875,71945100,0.0,0.0
2022-01-28 00:00:00+07:00,7652.388703275724,7676.915590145198,7554.28115579783,7627.86181640625,70595000,0.0,0.0
2022-01-31 00:00:00+07:00,7627.862008516905,7627.862008516905,7480.70068359375,7480.70068359375,68122000,0.0,0.0
2022-02-02 00:00:00+07:00,7627.86178510617,7652.388671875,7529.754238030849,7652.388671875,65308100,0.0,0.0
2022-02-03 00:00:00+07:00,7652.388273665048,7676.915159157564,7554.280731694983,7578.8076171875,35100600,0.0,0.0
2022-02-04 00:00:00+07:00,7603.334502680015,7652.388273665048,7554.280731694983,7578.8076171875,39324700,0.0,0.0
2022-02-07 00:00:00+07:00,7627.86178510617,7652.388671875,7554.281124799679,7652.388671875,56813200,0.0,0.0
2022-02-08 00:00:00+07:00,7603.334502680015,7701.44204465008,7578.807617187499,7578.8076171875,61883100,0.0,0.0
2022-02-09 00:00:00+07:00,7701.44225997445,7799.5498046875,7652.3884876179245,7799.5498046875,108922200,0.0,0.0
2022-02-10 00:00:00+07:00,7799.55005670363,7799.55005670363,7603.334960937501,7603.3349609375,93277000,0.0,0.0
2022-02-11 00:00:00+07:00,7529.754207330771,7676.915527343751,7505.227320661942,7676.91552734375,71968800,0.0,0.0
2022-02-14 00:00:00+07:00,7603.3345328987425,7627.861418488738,7554.28076171875,7554.28076171875,57710700,0.0,0.0
2022-02-15 00:00:00+07:00,7603.334325396825,7725.96875,7578.80744047619,7725.96875,55617000,0.0,0.0
2022-02-16 00:00:00+07:00,7701.442229746277,7824.076660156249,7676.915343664283,7824.07666015625,77055100,0.0,0.0
2022-02-17 00:00:00+07:00,7701.442321004747,7775.022980122627,7652.388548259494,7750.49609375,48704600,0.0,0.0
2022-02-18 00:00:00+07:00,7799.549835493888,7799.549835493888,7701.442290393336,7775.02294921875,56813400,0.0,0.0
2022-02-21 00:00:00+07:00,7775.022918509238,7824.076690865763,7750.496032330975,7799.5498046875,43821700,0.0,0.0
2022-02-22 00:00:00+07:00,7750.49609375,7799.549866495253,7701.442321004747,7750.49609375,80095500,0.0,0.0
2022-02-23 00:00:00+07:00,7750.496390964673,7946.711489470108,7725.969503651494,7897.65771484375,99240300,0.0,0.0
2022-02-24 00:00:00+07:00,7971.237945556641,7995.764831542969,7775.022857666016,7848.603515625,124947700,0.0,0.0
2022-02-25 00:00:00+07:00,7799.550165591032,8020.292151409646,7775.023278277853,7897.65771484375,135899900,0.0,0.0
2022-03-01 00:00:00+07:00,7848.603940217391,8020.292151409646,7848.603940217391,7897.65771484375,136616800,0.0,0.0
2022-03-02 00:00:00+07:00,8069.345520976194,8069.345520976194,7824.076660156249,7824.07666015625,100301000,0.0,0.0
2022-03-04 00:00:00+07:00,7824.07675286788,7873.130525613133,7750.49609375,7750.49609375,132983400,0.0,0.0
2022-03-07 00:00:00+07:00,7652.388304078734,7701.442075258726,7554.28076171875,7554.28076171875,130990900,0.0,0.0
2022-03-08 00:00:00+07:00,7554.280822354983,7701.442137076184,7505.227050781249,7505.22705078125,119256500,0.0,0.0
2022-03-09 00:00:00+07:00,7554.281063395701,7799.549929090366,7505.227290256767,7701.4423828125,132814500,0.0,0.0
2022-03-10 00:00:00+07:00,7775.02294921875,7824.076721769026,7652.38851784306,7775.02294921875,86484000,0.0,0.0
2022-03-11 00:00:00+07:00,7578.807829083137,7799.5498046875,7578.807829083137,7799.5498046875,61053900,0.0,0.0
2022-03-14 00:00:00+07:00,7897.657683097911,7946.711457527091,7799.550134239552,7922.1845703125,78432100,0.0,0.0
2022-03-15 00:00:00+07:00,7995.7646484375,8044.81841928681,7922.183992163536,7995.7646484375,111214500,0.0,0.0
2022-03-16 00:00:00+07:00,8118.3995078482285,8118.3995078482285,7922.184414002954,8044.81884765625,149761300,0.0,0.0
2022-03-17 00:00:00+07:00,8142.9261474609375,8142.9261474609375,7848.603515625,7848.603515625,132439400,0.0,0.0
2022-03-18 00:00:00+07:00,7848.603639240507,7946.7111847310125,7750.49609375,7750.49609375,143981700,0.0,0.0
2022-03-21 00:00:00+07:00,7652.388548259494,7799.549866495253,7652.388548259494,7750.49609375,85485500,0.0,0.0
2022-03-22 00:00:00+07:00,7750.496062943612,7799.549835493888,7725.969176668474,7775.02294921875,60010900,0.0,0.0
2022-03-23 00:00:00+07:00,7775.022980122627,7799.549866495253,7676.91543463212,7750.49609375,82208000,0.0,0.0
2022-03-24 00:00:00+07:00,7701.442290393336,7799.549835493888,7652.38851784306,7775.02294921875,95245100,0.0,0.0
2022-03-25 00:00:00+07:00,7750.496032330975,7799.5498046875,7750.496032330975,7799.5498046875,85101200,0.0,0.0
2022-03-28 00:00:00+07:00,7794.569498182852,7869.27783203125,7769.666720233386,7869.27783203125,83911500,120.0,0.0
2022-03-29 00:00:00+07:00,7844.374945573747,7869.277723178742,7794.569390363755,7819.47216796875,62180600,0.0,0.0
2022-03-30 00:00:00+07:00,7869.277777777778,7869.277777777778,7794.569444444444,7844.375,71430600,0.0,0.0
2022-03-31 00:00:00+07:00,7894.18028598893,7968.88861677116,7844.374732134111,7943.98583984375,112691900,0.0,0.0
2022-04-01 00:00:00+07:00,8043.597332782925,8043.597332782925,7819.4723297022865,7894.1806640625,105575400,0.0,0.0
2022-04-04 00:00:00+07:00,7894.180609980715,7894.180609980715,7794.569498182852,7869.27783203125,57321200,0.0,0.0
2022-04-05 00:00:00+07:00,7869.27783203125,7869.27783203125,7819.472276132318,7869.27783203125,48528300,0.0,0.0
2022-04-06 00:00:00+07:00,7794.569170551916,7819.471947454637,7719.86083984375,7719.86083984375,119263000,0.0,0.0
2022-04-07 00:00:00+07:00,7694.958062941028,7794.569170551916,7670.055286038307,7719.86083984375,68619400,0.0,0.0
2022-04-08 00:00:00+07:00,7769.666612758759,7844.374945573747,7744.763835153763,7819.47216796875,69791600,0.0,0.0
2022-04-11 00:00:00+07:00,7794.56911470975,7844.374668158374,7694.958007812501,7694.9580078125,62776200,0.0,0.0
2022-04-12 00:00:00+07:00,7694.958172137921,7769.66650390625,7670.0553948818115,7769.66650390625,73471300,0.0,0.0
2022-04-13 00:00:00+07:00,7769.66650390625,7819.47205841847,7719.860949394031,7769.66650390625,57622100,0.0,0.0
2022-04-14 00:00:00+07:00,7769.666776582792,7769.666776582792,7670.0556640625,7670.0556640625,93342900,0.0,0.0
2022-04-18 00:00:00+07:00,7670.0556640625,7694.958442192573,7595.347329672281,7670.0556640625,68464700,0.0,0.0
2022-04-19 00:00:00+07:00,7670.0555007684425,7670.0555007684425,7595.34716796875,7595.34716796875,98632000,0.0,0.0
2022-04-20 00:00:00+07:00,7694.958333333334,7694.958333333334,7595.347222222223,7620.25,124388800,0.0,0.0
2022-04-21 00:00:00+07:00,7769.666773462145,7894.1806640625,7719.861217222003,7894.1806640625,129323400,0.0,0.0
2022-04-22 00:00:00+07:00,7819.472222222223,7894.180555555556,7769.666666666667,7844.375,85956100,0.0,0.0
2022-04-25 00:00:00+07:00,7844.374786376953,7968.888671875,7794.569232177734,7968.888671875,91279600,0.0,0.0
2022-04-26 00:00:00+07:00,7894.180608473557,8093.402832031249,7894.180608473557,8093.40283203125,128360900,0.0,0.0
2022-04-27 00:00:00+07:00,8043.5969550900345,8168.11083984375,8043.5969550900345,8168.11083984375,89463100,0.0,0.0
2022-04-28 00:00:00+07:00,8217.916721754807,8217.916721754807,8043.597276141826,8093.40283203125,133730600,0.0,0.0
2022-05-09 00:00:00+07:00,7844.374887566817,7869.277664987664,7570.4443359375,7570.4443359375,456796600,0.0,0.0
2022-05-10 00:00:00+07:00,7221.805294201619,7570.444170473422,7221.805294201619,7495.73583984375,268445700,0.0,0.0
2022-05-11 00:00:00+07:00,7495.736111111111,7670.055555555556,7421.027777777778,7620.25,156535200,0.0,0.0
2022-05-12 00:00:00+07:00,7495.735774403994,7520.6385510631435,7246.708007812499,7246.7080078125,240529600,0.0,0.0
2022-05-13 00:00:00+07:00,7221.805340763652,7445.930334097696,7221.805340763652,7296.513671875,212968600,0.0,0.0
2022-05-17 00:00:00+07:00,7246.708279996305,7445.930500752217,7246.708279996305,7371.22216796875,159657600,0.0,0.0
2022-05-18 00:00:00+07:00,7470.833172184406,7545.54150390625,7346.3192859813325,7545.54150390625,153514300,0.0,0.0
2022-05-19 00:00:00+07:00,7371.222276111577,7445.930609991086,7346.319498151741,7421.02783203125,140908900,0.0,0.0
2022-05-20 00:00:00+07:00,7396.124945563239,7445.930500752217,7371.22216796875,7371.22216796875,86520200,0.0,0.0
2022-05-23 00:00:00+07:00,7421.027668167373,7445.93044557733,7321.416558527542,7346.3193359375,71603500,0.0,0.0
2022-05-24 00:00:00+07:00,7296.513726682079,7445.930390027104,7296.513726682079,7321.41650390625,108710800,0.0,0.0
2022-05-25 00:00:00+07:00,7371.222113347458,7421.027668167373,7321.416558527542,7346.3193359375,76747400,0.0,0.0
2022-05-27 00:00:00+07:00,7495.735949425021,7545.54150390625,7445.930394943792,7545.54150390625,84336900,0.0,0.0
2022-05-30 00:00:00+07:00,7545.54150390625,7570.444281146865,7445.930394943792,7545.54150390625,105411400,0.0,0.0
2022-05-31 00:00:00+07:00,7570.4441784274195,7719.86083984375,7495.735847719254,7719.86083984375,286292700,0.0,0.0
2022-06-02 00:00:00+07:00,7595.34705838748,7645.152612868709,7495.735949425021,7545.54150390625,149226300,0.0,0.0
2022-06-03 00:00:00+07:00,7570.4443359375,7645.152668200041,7545.541558516653,7570.4443359375,80563100,0.0,0.0
2022-06-06 00:00:00+07:00,7520.6389438705955,7545.541721830432,7396.125054071414,7421.02783203125,81140300,0.0,0.0
2022-06-07 00:00:00+07:00,7271.611003707627,7445.93044557733,7271.611003707627,7346.3193359375,129242500,0.0,0.0
2022-06-08 00:00:00+07:00,7470.833226254112,7570.4443359375,7396.12489399157,7570.4443359375,108910500,0.0,0.0
